genome	rate	I_alg	S_alg	k	d	kmer_count	index_bytes	Unnamed..9	pref	S_time_s	S_mem_kb	I_time_s	I_mem_kb	Q_time_s	Q_mem_kb	qType	num_queries	SI_time_s	SI_mem_kb	Q_time_mus_per_query	Q_mem_bits_per_kmer	SIalg	bits_per_kmer	bits_per_ref_kmer	Q_time_per_query_ms	plot	alg	algorithm	qTypeLabel
hg-ilm	1	SSHash	eulertigs	23	na	3200383930	5407314318	sshash.human_genome_illumina.unitigs_minfreq2_k32.S_eulertigs.k_23.d_na	na	4778.3499999999995	120731780	1262.03	22645392	6.1	5285800	Pos	1000000	6040.379999999999	120731780	6.1	13.212914739263798	SSHash - eulertigs	13.212914739263798	13.212914739263798	6.1	isol	2	SSHash(spss)	+
hg-ilm	1	SSHash	eulertigs	23	na	3200383930	5407314318	sshash.human_genome_illumina.unitigs_minfreq2_k32.S_eulertigs.k_23.d_na	na	4778.3499999999995	120731780	1262.03	22645392	2.84	5285800	Str	999966	6040.379999999999	120731780	2.840096563283151	13.212914739263798	SSHash - eulertigs	13.212914739263798	13.212914739263798	2.8400965632831516	stream	2	SSHash(spss)	
hg-ilm	1	cbl	none	23	na	3200383930	12586811607	cbl.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_23.d_na	na	na	na	3762.3	38327080	141.51	33347668	Neg	1000000	3762.3	38327080	141.51	83.35916872323503	cbl - none	83.35916872323503	83.35916872323503	141.51	isol	6	CBL	-
hg-ilm	1	cbl	none	23	na	3200383930	12586811607	cbl.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_23.d_na	na	na	na	3762.3	38327080	127.95	33347732	Pos	1000000	3762.3	38327080	127.95	83.35932870404083	cbl - none	83.35932870404083	83.35932870404083	127.95	isol	6	CBL	+
hg-ilm	1	cbl	none	23	na	3200383930	12586811607	cbl.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_23.d_na	na	na	na	3762.3	38327080	135.6	33344572	Str	999966	3762.3	38327080	135.60461055675893	83.35142965175432	cbl - none	83.35142965175432	83.35142965175432	135.60461055675893	stream	6	CBL	
hg-ilm	1	fmsi	global	23	na	3200383930	1286990252	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_global.k_23.d_na	na	16669.5	144475112	1428.04	64491908	11.97	1319984	Neg	1000000	18097.54	144475112	11.97	3.299564124483027	fmsi - global	3.299564124483027	3.299564124483027	11.97	isol	7	FMSI(superstr)	-
hg-ilm	1	fmsi	global	23	na	3200383930	1286990252	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_global.k_23.d_na	na	16669.5	144475112	1428.04	64491908	7	1320040	Pos	1000000	18097.54	144475112	7	3.299704107688105	fmsi - global	3.299704107688105	3.299704107688105	7	isol	7	FMSI(superstr)	+
hg-ilm	1	fmsi	global	23	na	3200383930	1772546684	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_global.k_23.d_na	na	16669.5	144475112	1428.04	64491908	6.01	1794220	Str	999966	18097.54	144475112	6.010204346947796	4.485011896682034	fmsi - global	4.485011896682034	4.485011896682034	6.010204346947797	stream	7	FMSI(superstr)	
hg-ilm	1	fmsi	local	23	1	3200383930	1954809510	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_local.k_23.d_1	na	4375.2	35131292	3082.66	86933912	9.06	1992788	Neg	1000000	7457.86	86933912	9.06	4.981372344286206	fmsi - local	4.981372344286206	4.981372344286206	9.06	isol	8	FMSI(spss)	-
hg-ilm	1	fmsi	local	23	1	3200383930	1954809510	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_local.k_23.d_1	na	4375.2	35131292	3082.66	86933912	6.43	1992828	Pos	1000000	7457.86	86933912	6.43	4.981472332289832	fmsi - local	4.981472332289832	4.981472332289832	6.43	isol	8	FMSI(spss)	+
hg-ilm	1	fmsi	local	23	1	3200383930	2609365382	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_local.k_23.d_1	na	4375.2	35131292	3082.66	86933912	4.8100000000000005	2632044	Str	999966	7457.86	86933912	4.81016354556055	6.579320625447585	fmsi - local	6.579320625447585	6.579320625447585	4.81016354556055	stream	8	FMSI(spss)	
hg-ilm	1	sbwt	none	23	0	3200383930	3688611928	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_23.d_0	na	na	na	6709.200000000001	51044948	5.79	3631556	Neg	1000000	6709.200000000001	51044948	5.79	9.077800862473396	sbwt - none	9.077800862473397	9.077800862473397	5.79	isol	3	SBWT-fast	-
hg-ilm	1	sbwt	none	23	0	3200383930	3688611928	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_23.d_0	na	na	na	6709.200000000001	51044948	3.37	3631568	Pos	1000000	6709.200000000001	51044948	3.37	9.077830858874483	sbwt - none	9.077830858874485	9.077830858874485	3.37	isol	3	SBWT-fast	+
hg-ilm	1	sbwt	none	23	0	3200383930	4556273840	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_23.d_0	na	na	na	6709.200000000001	51044948	5.21	4478944	Str	999966	6709.200000000001	51044948	5.210177146022964	11.196016722906116	sbwt - none	11.196016722906117	11.196016722906117	5.210177146022965	stream	3	SBWT-fast	
hg-ilm	1	sbwt	none	23	1	3200383930	1353334570	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_23.d_1	na	na	na	3959.75	29554888	20.01	1351072	Neg	1000000	3959.75	29554888	20.01	3.377274800901778	sbwt - none	3.377274800901778	3.377274800901778	20.01	isol	4	SBWT-small	-
hg-ilm	1	sbwt	none	23	1	3200383930	1353334570	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_23.d_1	na	na	na	3959.75	29554888	19.84	1351096	Pos	1000000	3959.75	29554888	19.84	3.377334793703954	sbwt - none	3.377334793703954	3.377334793703954	19.84	isol	4	SBWT-small	+
hg-ilm	1	sbwt	none	23	1	3200383930	1865166058	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_23.d_1	na	na	na	3959.75	29554888	10.22	1850916	Str	999966	3959.75	29554888	10.220347491814724	4.626734893022663	sbwt - none	4.626734893022663	4.626734893022663	10.220347491814723	stream	4	SBWT-small	
hg-ilm	1	SSHash	eulertigs	31	na	3562641353	4790763222	sshash.human_genome_illumina.unitigs_minfreq2_k32.S_eulertigs.k_31.d_na	na	3945.89	125522552	2373.46	18085920	9.91	4682876	Neg	1000000	6319.35	125522552	9.91	10.515514835208842	SSHash - eulertigs	10.515514835208842	10.515514835208842	9.91	isol	2	SSHash(spss)	-
hg-ilm	1	SSHash	eulertigs	31	na	3562641353	4790763222	sshash.human_genome_illumina.unitigs_minfreq2_k32.S_eulertigs.k_31.d_na	na	3945.89	125522552	2373.46	18085920	10.32	4682872	Pos	1000000	6319.35	125522552	10.32	10.515505853109094	SSHash - eulertigs	10.515505853109094	10.515505853109094	10.32	isol	2	SSHash(spss)	+
hg-ilm	1	SSHash	eulertigs	31	na	3562641353	4790763222	sshash.human_genome_illumina.unitigs_minfreq2_k32.S_eulertigs.k_31.d_na	na	3945.89	125522552	2373.46	18085920	4.92	4682876	Str	999810	6319.35	125522552	4.920934977645753	10.515514835208842	SSHash - eulertigs	10.515514835208842	10.515514835208842	4.920934977645753	stream	2	SSHash(spss)	
hg-ilm	1	cbl	none	31	na	3562641353	21618064361	cbl.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_31.d_na	na	na	na	4067.28	170181152	441.15	148354628	Neg	1000000	4067.28	170181152	441.15	333.13401670381387	cbl - none	333.13401670381387	333.13401670381387	441.15	isol	6	CBL	-
hg-ilm	1	cbl	none	31	na	3562641353	21618064361	cbl.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_31.d_na	na	na	na	4067.28	170181152	392.58	148355444	Pos	1000000	4067.28	170181152	392.58	333.1358490521625	cbl - none	333.1358490521625	333.1358490521625	392.58	isol	6	CBL	+
hg-ilm	1	cbl	none	31	na	3562641353	21618064361	cbl.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_31.d_na	na	na	na	4067.28	170181152	402.51	148352488	Str	999810	4067.28	170181152	402.5864914333723	333.12921128044854	cbl - none	333.12921128044854	333.12921128044854	402.5864914333723	stream	6	CBL	
hg-ilm	1	fmsi	global	31	na	3562641353	1738608732	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_global.k_31.d_na	na	27346.690000000002	168385644	1786.58	81645756	8.969999999999999	1776804	Neg	1000000	29133.270000000004	168385644	8.969999999999999	3.98985769028657	fmsi - global	3.98985769028657	3.98985769028657	8.969999999999999	isol	7	FMSI(superstr)	-
hg-ilm	1	fmsi	global	31	na	3562641353	1738608732	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_global.k_31.d_na	na	27346.690000000002	168385644	1786.58	81645756	9.21	1776840	Pos	1000000	29133.270000000004	168385644	9.21	3.989938529184304	fmsi - global	3.9899385291843044	3.9899385291843044	9.21	isol	7	FMSI(superstr)	+
hg-ilm	1	fmsi	global	31	na	3562641353	2353323572	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_global.k_31.d_na	na	27346.690000000002	168385644	1786.58	81645756	6.029999999999999	2376812	Str	999810	29133.270000000004	168385644	6.031145917724366	5.337190616728352	fmsi - global	5.337190616728352	5.337190616728352	6.031145917724366	stream	7	FMSI(superstr)	
hg-ilm	1	fmsi	local	31	1	3562641353	2587065812	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_local.k_31.d_1	na	3542.49	70255412	2941.84	114692520	9.81	2635744	Neg	1000000	6484.33	114692520	9.81	5.918628879733884	fmsi - local	5.918628879733884	5.918628879733884	9.81	isol	8	FMSI(spss)	-
hg-ilm	1	fmsi	local	31	1	3562641353	2587065812	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_local.k_31.d_1	na	3542.49	70255412	2941.84	114692520	7.720000000000001	2635784	Pos	1000000	6484.33	114692520	7.720000000000001	5.918718700731367	fmsi - local	5.918718700731367	5.918718700731367	7.720000000000001	isol	8	FMSI(spss)	+
hg-ilm	1	fmsi	local	31	1	3562641353	3450604564	fmsi.human_genome_illumina.unitigs_minfreq2_k32.S_local.k_31.d_1	na	3542.49	70255412	2941.84	114692520	5.91	3479084	Str	999810	6484.33	114692520	5.911123113391545	7.812369880162899	fmsi - local	7.812369880162899	7.812369880162899	5.911123113391544	stream	8	FMSI(spss)	
hg-ilm	1	sbwt	none	31	0	3562641353	4640694424	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_31.d_0	na	na	na	9020.12	117231280	6.279999999999999	4561316	Neg	1000000	9020.12	117231280	6.279999999999999	10.242548823858554	sbwt - none	10.242548823858554	10.242548823858554	6.279999999999999	isol	3	SBWT-fast	-
hg-ilm	1	sbwt	none	31	0	3562641353	4640694424	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_31.d_0	na	na	na	9020.12	117231280	9.4	4561328	Pos	1000000	9020.12	117231280	9.4	10.2425757701578	sbwt - none	10.2425757701578	10.2425757701578	9.4	isol	3	SBWT-fast	+
hg-ilm	1	sbwt	none	31	0	3562641353	5732375744	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_31.d_0	na	na	na	9020.12	117231280	13.25	5627472	Str	999810	9020.12	117231280	13.2525179784159	12.636628708665866	sbwt - none	12.636628708665866	12.636628708665866	13.252517978415899	stream	3	SBWT-fast	
hg-ilm	1	sbwt	none	31	1	3562641353	1644356090	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_31.d_1	na	na	na	7804.490000000001	60013988	21.83	1635296	Neg	1000000	7804.490000000001	60013988	21.83	3.672097947491601	sbwt - none	3.672097947491601	3.672097947491601	21.83	isol	4	SBWT-small	-
hg-ilm	1	sbwt	none	31	1	3562641353	1644356090	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_31.d_1	na	na	na	7804.490000000001	60013988	30.3	1635308	Pos	1000000	7804.490000000001	60013988	30.3	3.672124893790846	sbwt - none	3.672124893790846	3.672124893790846	30.3	isol	4	SBWT-small	+
hg-ilm	1	sbwt	none	31	1	3562641353	2276540490	sbwt.human_genome_illumina.unitigs_minfreq2_k32.S_none.k_31.d_1	na	na	na	7804.490000000001	60013988	14.33	2252660	Str	999810	7804.490000000001	60013988	14.332723217411308	5.058404204741178	sbwt - none	5.058404204741178	5.058404204741178	14.332723217411308	stream	4	SBWT-small	
mtg-ilm	0.1	SSHash	eulertigs	15	na	19994182	147345664	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_15.d_na	na	106.77000000000001	12067724	17.12	1185528	2.5	147720	Neg	1000000	123.89	12067724	2.5	59.10519370084758	SSHash - eulertigs	59.10519370084758	5.910519370084758	2.5	subsampl-isol	2	SSHash(spss)	-
mtg-ilm	0.1	SSHash	eulertigs	15	na	19994182	147345664	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_15.d_na	na	106.77000000000001	12067724	17.12	1185528	1.81	147452	Pos	1000000	123.89	12067724	1.81	58.99796250729337	SSHash - eulertigs	58.99796250729337	5.899796250729338	1.81	subsampl-isol	2	SSHash(spss)	+
mtg-ilm	0.1	SSHash	eulertigs	15	na	19994182	147345664	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_15.d_na	na	106.77000000000001	12067724	17.12	1185528	1.64	147452	Str	999856	123.89	12067724	1.640236194011938	58.99796250729337	SSHash - eulertigs	58.99796250729337	5.899796250729338	1.6402361940119377	subsampl-stream	2	SSHash(spss)	
mtg-ilm	0.1	cbl	none	15	na	19994182	119921336	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_15.d_na	na	na	na	28.32	695636	3.52	694940	Neg	1000000	28.32	695636	3.52	278.0568867483551	cbl - none	278.0568867483551	27.805688674835512	3.52	subsampl-isol	6	CBL	-
mtg-ilm	0.1	cbl	none	15	na	19994182	119921336	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_15.d_na	na	na	na	28.32	695636	2.68	694936	Pos	1000000	28.32	695636	2.68	278.05528628277966	cbl - none	278.05528628277966	27.80552862827797	2.68	subsampl-isol	6	CBL	+
mtg-ilm	0.1	cbl	none	15	na	19994182	119921336	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_15.d_na	na	na	na	28.32	695636	2.81	694936	Str	999856	28.32	695636	2.810404698276552	278.05528628277966	cbl - none	278.05528628277966	27.80552862827797	2.810404698276552	subsampl-stream	6	CBL	
mtg-ilm	0.1	fmsi	global	15	na	19994182	20565372	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_15.d_na	na	88.6	920052	18.08	910808	3.54	24388	Neg	1000000	106.68	920052	3.54	9.758038613432648	fmsi - global	9.758038613432648	0.9758038613432648	3.54	subsampl-isol	7	FMSI(superstr)	-
mtg-ilm	0.1	fmsi	global	15	na	19994182	20565372	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_15.d_na	na	88.6	920052	18.08	910808	3.38	24384	Pos	1000000	106.68	920052	3.38	9.756438147857212	fmsi - global	9.756438147857212	0.9756438147857213	3.38	subsampl-isol	7	FMSI(superstr)	+
mtg-ilm	0.1	fmsi	global	15	na	19994182	27393532	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_15.d_na	na	88.6	920052	18.08	910808	2.39	31168	Str	999856	106.68	920052	2.390344209566177	12.470827763796487	fmsi - global	12.470827763796489	1.247082776379649	2.3903442095661775	subsampl-stream	7	FMSI(superstr)	
mtg-ilm	0.1	sbwt	none	15	0	19994182	60811832	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_15.d_0	na	na	na	573.36	8372812	1.26	88652	Neg	1000000	573.36	8372812	1.26	35.471118548385725	sbwt - none	35.471118548385725	3.5471118548385725	1.26	subsampl-isol	3	SBWT-fast	-
mtg-ilm	0.1	sbwt	none	15	0	19994182	60811832	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_15.d_0	na	na	na	573.36	8372812	1.6800000000000002	88652	Pos	1000000	573.36	8372812	1.6800000000000002	35.471118548385725	sbwt - none	35.471118548385725	3.5471118548385725	1.6800000000000002	subsampl-isol	3	SBWT-fast	+
mtg-ilm	0.1	sbwt	none	15	0	19994182	74873720	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_15.d_0	na	na	na	573.36	8372812	0.54	102496	Str	999856	573.36	8372812	0.5400777711990528	41.01032990496935	sbwt - none	41.01032990496935	4.101032990496935	0.5400777711990526	subsampl-stream	3	SBWT-fast	
mtg-ilm	0.1	sbwt	none	15	1	19994182	34408122	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_15.d_1	na	na	na	336.76	4643808	10.1	62984	Neg	1000000	336.76	4643808	10.1	25.200930950813596	sbwt - none	25.200930950813593	2.5200930950813594	10.1	subsampl-isol	4	SBWT-small	-
mtg-ilm	0.1	sbwt	none	15	1	19994182	34408122	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_15.d_1	na	na	na	336.76	4643808	17.86	63064	Pos	1000000	336.76	4643808	17.86	25.23294026232231	sbwt - none	25.23294026232231	2.523294026232231	17.86	subsampl-isol	4	SBWT-small	+
mtg-ilm	0.1	sbwt	none	15	1	19994182	42568250	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_15.d_1	na	na	na	336.76	4643808	6.24	70960	Str	999856	336.76	4643808	6.240898689411275	28.392259308232767	sbwt - none	28.392259308232767	2.839225930823277	6.240898689411275	subsampl-stream	4	SBWT-small	
mtg-ilm	0.1	SSHash	eulertigs	23	na	35327617	348113850	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_23.d_na	na	191.70999999999998	23172764	29.77	1570776	6.109999999999999	343912	Neg	1000000	221.48	23172764	6.109999999999999	77.87946749988826	SSHash - eulertigs	77.87946749988826	7.787946749988826	6.109999999999999	subsampl-isol	2	SSHash(spss)	-
mtg-ilm	0.1	SSHash	eulertigs	23	na	35327617	348113850	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_23.d_na	na	191.70999999999998	23172764	29.77	1570776	3.0500000000000003	343776	Pos	1000000	221.48	23172764	3.0500000000000003	77.848670064556	SSHash - eulertigs	77.848670064556	7.784867006455601	3.0500000000000003	subsampl-isol	2	SSHash(spss)	+
mtg-ilm	0.1	SSHash	eulertigs	23	na	35327617	348113850	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_23.d_na	na	191.70999999999998	23172764	29.77	1570776	2.4	343776	Str	999966	221.48	23172764	2.4000816027744944	77.848670064556	SSHash - eulertigs	77.848670064556	7.784867006455601	2.4000816027744944	subsampl-stream	2	SSHash(spss)	
mtg-ilm	0.1	cbl	none	23	na	35327617	232398739	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_na	na	na	na	52.67	806844	4.69	799132	Neg	1000000	52.67	806844	4.69	180.96482420538015	cbl - none	180.96482420538018	18.09648242053802	4.69	subsampl-isol	6	CBL	-
mtg-ilm	0.1	cbl	none	23	na	35327617	232398739	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_na	na	na	na	52.67	806844	3.3600000000000003	799128	Pos	1000000	52.67	806844	3.3600000000000003	180.96391839845865	cbl - none	180.96391839845865	18.096391839845865	3.3600000000000003	subsampl-isol	6	CBL	+
mtg-ilm	0.1	cbl	none	23	na	35327617	232398739	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_na	na	na	na	52.67	806844	2.77	799128	Str	999966	52.67	806844	2.7700941832022288	180.96391839845865	cbl - none	180.96391839845865	18.096391839845865	2.7700941832022288	subsampl-stream	6	CBL	
mtg-ilm	0.1	fmsi	global	23	na	35327617	80461767	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_23.d_na	na	393.91999999999996	1637980	82.49	3996604	5.37	86184	Neg	1000000	476.41	3996604	5.37	19.516515931431208	fmsi - global	19.516515931431208	1.9516515931431209	5.37	subsampl-isol	7	FMSI(superstr)	-
mtg-ilm	0.1	fmsi	global	23	na	35327617	80461767	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_23.d_na	na	393.91999999999996	1637980	82.49	3996604	11.95	86184	Pos	1000000	476.41	3996604	11.95	19.516515931431208	fmsi - global	19.516515931431208	1.9516515931431209	11.95	subsampl-isol	7	FMSI(superstr)	+
mtg-ilm	0.1	fmsi	global	23	na	35327617	110524119	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_23.d_na	na	393.91999999999996	1637980	82.49	3996604	2.84	115504	Str	999966	476.41	3996604	2.840096563283151	26.15608066629572	fmsi - global	26.15608066629572	2.615608066629572	2.8400965632831516	subsampl-stream	7	FMSI(superstr)	
mtg-ilm	0.1	sbwt	none	23	0	35327617	357701048	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_0	na	na	na	2300.52	28002976	1.75	378508	Neg	1000000	2300.52	28002976	1.75	85.71379156425976	sbwt - none	85.71379156425976	8.571379156425976	1.75	subsampl-isol	3	SBWT-fast	-
mtg-ilm	0.1	sbwt	none	23	0	35327617	357701048	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_0	na	na	na	2300.52	28002976	3.63	378704	Pos	1000000	2300.52	28002976	3.63	85.75817610341507	sbwt - none	85.75817610341507	8.575817610341508	3.63	subsampl-isol	3	SBWT-fast	+
mtg-ilm	0.1	sbwt	none	23	0	35327617	441619224	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_0	na	na	na	2300.52	28002976	1.24	460596	Str	999966	2300.52	28002976	1.2400421614334889	104.30276120803732	sbwt - none	104.30276120803732	10.430276120803732	1.2400421614334887	subsampl-stream	3	SBWT-fast	
mtg-ilm	0.1	sbwt	none	23	1	35327617	141676906	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_1	na	na	na	1189.53	14358504	14.7	167808	Neg	1000000	1189.53	14358504	14.7	38.0004119723105	sbwt - none	38.0004119723105	3.8000411972310504	14.7	subsampl-isol	4	SBWT-small	-
mtg-ilm	0.1	sbwt	none	23	1	35327617	141676906	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_1	na	na	na	1189.53	14358504	23.6	167812	Pos	1000000	1189.53	14358504	23.6	38.00131777923204	sbwt - none	38.00131777923204	3.800131777923204	23.6	subsampl-isol	4	SBWT-small	+
mtg-ilm	0.1	sbwt	none	23	1	35327617	186703282	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_1	na	na	na	1189.53	14358504	11.37	211792	Str	999966	1189.53	14358504	11.370386593144168	47.96066488152881	sbwt - none	47.96066488152881	4.7960664881528805	11.370386593144167	subsampl-stream	4	SBWT-small	
mtg-ilm	0.1	SSHash	eulertigs	31	na	35480359	414216226	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_31.d_na	na	206.16	23165676	31.87	1589852	5.18	408404	Neg	1000000	238.03	23165676	5.18	92.08565223367668	SSHash - eulertigs	92.08565223367667	9.208565223367668	5.18	subsampl-isol	2	SSHash(spss)	-
mtg-ilm	0.1	SSHash	eulertigs	31	na	35480359	414216226	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_31.d_na	na	206.16	23165676	31.87	1589852	5.16	408396	Pos	1000000	238.03	23165676	5.16	92.0838484187829	SSHash - eulertigs	92.0838484187829	9.20838484187829	5.16	subsampl-isol	2	SSHash(spss)	+
mtg-ilm	0.1	SSHash	eulertigs	31	na	35480359	414216226	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_31.d_na	na	206.16	23165676	31.87	1589852	3.11	408396	Str	999810	238.03	23165676	3.1105910122923355	92.0838484187829	SSHash - eulertigs	92.0838484187829	9.20838484187829	3.1105910122923355	subsampl-stream	2	SSHash(spss)	
mtg-ilm	0.1	cbl	none	31	na	35480359	293556299	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_na	na	na	na	58.09	777264	4.05	756980	Neg	1000000	58.09	777264	4.05	170.68147478440113	cbl - none	170.68147478440113	17.068147478440114	4.05	subsampl-isol	6	CBL	-
mtg-ilm	0.1	cbl	none	31	na	35480359	293556299	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_na	na	na	na	58.09	777264	3.82	756976	Pos	1000000	58.09	777264	3.8200000000000007	170.68057287695427	cbl - none	170.68057287695427	17.068057287695428	3.82	subsampl-isol	6	CBL	+
mtg-ilm	0.1	cbl	none	31	na	35480359	293556299	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_na	na	na	na	58.09	777264	3.6	756980	Str	999810	58.09	777264	3.600684129984697	170.68147478440113	cbl - none	170.68147478440113	17.068147478440114	3.600684129984697	subsampl-stream	6	CBL	
mtg-ilm	0.1	fmsi	global	31	na	35480359	103686687	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_31.d_na	na	530.62	1644452	125.53	5341464	5.859999999999999	110104	Neg	1000000	656.15	5341464	5.859999999999999	24.82590438276005	fmsi - global	24.82590438276005	2.4825904382760053	5.859999999999999	subsampl-isol	7	FMSI(superstr)	-
mtg-ilm	0.1	fmsi	global	31	na	35480359	103686687	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_31.d_na	na	530.62	1644452	125.53	5341464	13.02	110104	Pos	1000000	656.15	5341464	13.02	24.82590438276005	fmsi - global	24.82590438276005	2.4825904382760053	13.02	subsampl-isol	7	FMSI(superstr)	+
mtg-ilm	0.1	fmsi	global	31	na	35480359	143875071	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_31.d_na	na	530.62	1644452	125.53	5341464	3.7	149352	Str	999810	656.15	5341464	3.700703133595383	33.67542025152564	fmsi - global	33.67542025152564	3.367542025152564	3.700703133595383	subsampl-stream	7	FMSI(superstr)	
mtg-ilm	0.1	sbwt	none	31	0	35480359	627245720	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_0	na	na	na	4306.8	34901776	1.97	641708	Neg	1000000	4306.8	34901776	1.97	144.6903059802749	sbwt - none	144.6903059802749	14.46903059802749	1.97	subsampl-isol	3	SBWT-fast	-
mtg-ilm	0.1	sbwt	none	31	0	35480359	627245720	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_0	na	na	na	4306.8	34901776	4.300000000000001	641936	Pos	1000000	4306.8	34901776	4.300000000000001	144.74171470474693	sbwt - none	144.74171470474693	14.474171470474694	4.300000000000001	subsampl-isol	3	SBWT-fast	+
mtg-ilm	0.1	sbwt	none	31	0	35480359	774586176	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_31.d_0	na	na	na	4306.8	34901776	1.33	785660	Str	999810	4306.8	34901776	1.3302527480221242	177.1481511785154	sbwt - none	177.1481511785154	17.71481511785154	1.3302527480221242	subsampl-stream	3	SBWT-fast	
